# Strain Tracker Export
# generated: 2026-05-21T13:10:11.861Z
# fps: 120
# video_size_px: 1280x720
# calibration: 9.629723 px per mm
# calibration_points_px: (311.780,304.734) - (985.835,298.862)
# calibration_real_distance: 70 mm
# template_size_px: 40
# search_radius_px: 25
#
frame,time_s,x_px,y_px,x_mm,y_mm,dx_mm,dy_mm,match_score
1258,10.483333,446.0234,347.1384,46.317369,36.048640,9.348497,-0.504851,0.9895
1259,10.491667,446.0234,347.1384,46.317369,36.048640,9.348497,-0.504851,0.9895
1260,10.500000,446.0746,347.1979,46.322685,36.054819,9.353813,-0.498672,0.9873
1261,10.508333,446.0746,347.1979,46.322685,36.054819,9.353813,-0.498672,0.9873
1262,10.516667,446.0746,347.1979,46.322685,36.054819,9.353813,-0.498672,0.9873
1263,10.525000,446.0746,347.1979,46.322685,36.054819,9.353813,-0.498672,0.9873
1264,10.533333,446.0954,347.1849,46.324844,36.053465,9.355972,-0.500027,0.9869
1265,10.541667,446.0954,347.1849,46.324844,36.053465,9.355972,-0.500027,0.9869
1266,10.550000,446.0954,347.1849,46.324844,36.053465,9.355972,-0.500027,0.9869
1267,10.558333,446.0954,347.1849,46.324844,36.053465,9.355972,-0.500027,0.9869
1268,10.566667,446.0989,347.2266,46.325204,36.057800,9.356333,-0.495691,0.9859
1269,10.575000,446.0989,347.2266,46.325204,36.057800,9.356333,-0.495691,0.9859
1270,10.583333,446.0989,347.2266,46.325204,36.057800,9.356333,-0.495691,0.9859
1271,10.591667,446.0989,347.2266,46.325204,36.057800,9.356333,-0.495691,0.9859
1272,10.600000,446.0617,347.2529,46.321344,36.060523,9.352472,-0.492968,0.9870
1273,10.608333,446.0617,347.2529,46.321344,36.060523,9.352472,-0.492968,0.9870
1274,10.616667,446.0617,347.2529,46.321344,36.060523,9.352472,-0.492968,0.9870
1275,10.625000,446.0617,347.2529,46.321344,36.060523,9.352472,-0.492968,0.9870
1276,10.633333,446.0481,347.2883,46.319934,36.064200,9.351062,-0.489291,0.9873
1277,10.641667,446.0481,347.2883,46.319934,36.064200,9.351062,-0.489291,0.9873
1278,10.650000,446.0481,347.2883,46.319934,36.064200,9.351062,-0.489291,0.9873
1279,10.658333,446.0481,347.2883,46.319934,36.064200,9.351062,-0.489291,0.9873
1280,10.666667,446.0087,347.2957,46.315840,36.064968,9.346968,-0.488524,0.9879
1281,10.675000,446.0087,347.2957,46.315840,36.064968,9.346968,-0.488524,0.9879
1282,10.683333,446.0087,347.2957,46.315840,36.064968,9.346968,-0.488524,0.9879
1283,10.691667,446.0087,347.2957,46.315840,36.064968,9.346968,-0.488524,0.9879
1284,10.700000,445.9372,347.3055,46.308418,36.065986,9.339546,-0.487505,0.9891
1285,10.708333,445.9372,347.3055,46.308418,36.065986,9.339546,-0.487505,0.9891
1286,10.716667,445.9372,347.3055,46.308418,36.065986,9.339546,-0.487505,0.9891
1287,10.725000,445.9372,347.3055,46.308418,36.065986,9.339546,-0.487505,0.9891
1288,10.733333,445.8963,347.3516,46.304171,36.070773,9.335299,-0.482719,0.9905
1289,10.741667,445.8963,347.3516,46.304171,36.070773,9.335299,-0.482719,0.9905
1290,10.750000,445.8963,347.3516,46.304171,36.070773,9.335299,-0.482719,0.9905
1291,10.758333,445.8963,347.3516,46.304171,36.070773,9.335299,-0.482719,0.9905
1292,10.766667,445.7903,347.4350,46.293155,36.079434,9.324283,-0.474057,0.9906
1293,10.775000,445.7903,347.4350,46.293155,36.079434,9.324283,-0.474057,0.9906
1294,10.783333,445.7903,347.4350,46.293155,36.079434,9.324283,-0.474057,0.9906
1295,10.791667,445.7903,347.4350,46.293155,36.079434,9.324283,-0.474057,0.9906
1296,10.800000,445.7104,347.4955,46.284857,36.085718,9.315985,-0.467773,0.9905
1297,10.808333,445.7104,347.4955,46.284857,36.085718,9.315985,-0.467773,0.9905
1298,10.816667,445.7104,347.4955,46.284857,36.085718,9.315985,-0.467773,0.9905
1299,10.825000,445.7104,347.4955,46.284857,36.085718,9.315985,-0.467773,0.9905
1300,10.833333,445.7481,347.5611,46.288780,36.092533,9.319908,-0.460959,0.9913
1301,10.841667,445.7481,347.5611,46.288780,36.092533,9.319908,-0.460959,0.9913
1302,10.850000,445.7481,347.5611,46.288780,36.092533,9.319908,-0.460959,0.9913
1303,10.858333,445.7481,347.5611,46.288780,36.092533,9.319908,-0.460959,0.9913
1304,10.866667,445.7233,347.5437,46.286199,36.090725,9.317327,-0.462766,0.9911
1305,10.875000,445.7233,347.5437,46.286199,36.090725,9.317327,-0.462766,0.9911
1306,10.883333,445.7233,347.5437,46.286199,36.090725,9.317327,-0.462766,0.9911
1307,10.891667,445.7233,347.5437,46.286199,36.090725,9.317327,-0.462766,0.9911
1308,10.900000,445.6936,347.6403,46.283120,36.100753,9.314248,-0.452738,0.9912
1309,10.908333,445.6936,347.6403,46.283120,36.100753,9.314248,-0.452738,0.9912
1310,10.916667,445.6936,347.6403,46.283120,36.100753,9.314248,-0.452738,0.9912
1311,10.925000,445.6936,347.6403,46.283120,36.100753,9.314248,-0.452738,0.9912
1312,10.933333,445.6831,347.7104,46.282023,36.108042,9.313151,-0.445450,0.9912
1313,10.941667,445.6831,347.7104,46.282023,36.108042,9.313151,-0.445450,0.9912
1314,10.950000,445.6831,347.7104,46.282023,36.108042,9.313151,-0.445450,0.9912
1315,10.958333,445.6831,347.7104,46.282023,36.108042,9.313151,-0.445450,0.9912
1316,10.966667,445.7018,347.7487,46.283968,36.112015,9.315096,-0.441476,0.9912
1317,10.975000,445.7018,347.7487,46.283968,36.112015,9.315096,-0.441476,0.9912
1318,10.983333,445.7018,347.7487,46.283968,36.112015,9.315096,-0.441476,0.9912
1319,10.991667,445.7018,347.7487,46.283968,36.112015,9.315096,-0.441476,0.9912
1320,11.000000,445.7731,347.8329,46.291375,36.120762,9.322503,-0.432729,0.9905
1321,11.008333,445.7731,347.8329,46.291375,36.120762,9.322503,-0.432729,0.9905
1322,11.016667,445.7731,347.8329,46.291375,36.120762,9.322503,-0.432729,0.9905
1323,11.025000,445.7731,347.8329,46.291375,36.120762,9.322503,-0.432729,0.9905
1324,11.033333,445.8091,347.7682,46.295106,36.114039,9.326234,-0.439452,0.9903
1325,11.041667,445.8091,347.7682,46.295106,36.114039,9.326234,-0.439452,0.9903
1326,11.050000,445.8091,347.7682,46.295106,36.114039,9.326234,-0.439452,0.9903
1327,11.058333,445.8091,347.7682,46.295106,36.114039,9.326234,-0.439452,0.9903
1328,11.066667,445.8844,347.6939,46.302926,36.106322,9.334054,-0.447169,0.9895
1329,11.075000,445.8844,347.6939,46.302926,36.106322,9.334054,-0.447169,0.9895
1330,11.083333,445.8844,347.6939,46.302926,36.106322,9.334054,-0.447169,0.9895
1331,11.091667,445.8844,347.6939,46.302926,36.106322,9.334054,-0.447169,0.9895
1332,11.100000,445.9456,347.5791,46.309281,36.094402,9.340409,-0.459090,0.9890
1333,11.108333,445.9456,347.5791,46.309281,36.094402,9.340409,-0.459090,0.9890
1334,11.116667,445.9456,347.5791,46.309281,36.094402,9.340409,-0.459090,0.9890
1335,11.125000,445.9456,347.5791,46.309281,36.094402,9.340409,-0.459090,0.9890
1336,11.133333,445.9078,347.4935,46.305360,36.085515,9.336488,-0.467976,0.9880
1337,11.141667,445.9078,347.4935,46.305360,36.085515,9.336488,-0.467976,0.9880
1338,11.150000,445.9078,347.4935,46.305360,36.085515,9.336488,-0.467976,0.9880
1339,11.158333,445.9078,347.4935,46.305360,36.085515,9.336488,-0.467976,0.9880
1340,11.166667,445.9514,347.4364,46.309891,36.079583,9.341019,-0.473908,0.9880
1341,11.175000,445.9514,347.4364,46.309891,36.079583,9.341019,-0.473908,0.9880
1342,11.183333,445.9514,347.4364,46.309891,36.079583,9.341019,-0.473908,0.9880
1343,11.191667,445.9514,347.4364,46.309891,36.079583,9.341019,-0.473908,0.9880
1344,11.200000,446.0011,347.3802,46.315052,36.073751,9.346180,-0.479741,0.9874
1345,11.208333,446.0011,347.3802,46.315052,36.073751,9.346180,-0.479741,0.9874
1346,11.216667,446.0011,347.3802,46.315052,36.073751,9.346180,-0.479741,0.9874
1347,11.225000,446.0011,347.3802,46.315052,36.073751,9.346180,-0.479741,0.9874
1348,11.233333,446.0157,347.3741,46.316566,36.073116,9.347694,-0.480376,0.9868
1349,11.241667,446.0157,347.3741,46.316566,36.073116,9.347694,-0.480376,0.9868
1350,11.250000,446.0157,347.3741,46.316566,36.073116,9.347694,-0.480376,0.9868
1351,11.258333,446.0157,347.3741,46.316566,36.073116,9.347694,-0.480376,0.9868
1352,11.266667,446.0104,347.3319,46.316017,36.068728,9.347145,-0.484764,0.9875
1353,11.275000,446.0104,347.3319,46.316017,36.068728,9.347145,-0.484764,0.9875
1354,11.283333,446.0104,347.3319,46.316017,36.068728,9.347145,-0.484764,0.9875
1355,11.291667,446.0104,347.3319,46.316017,36.068728,9.347145,-0.484764,0.9875
1356,11.300000,445.9977,347.2946,46.314700,36.064861,9.345828,-0.488630,0.9883
1357,11.308333,445.9977,347.2946,46.314700,36.064861,9.345828,-0.488630,0.9883
1358,11.316667,445.9977,347.2946,46.314700,36.064861,9.345828,-0.488630,0.9883
1359,11.325000,445.9977,347.2946,46.314700,36.064861,9.345828,-0.488630,0.9883
1360,11.333333,445.9610,347.3245,46.310890,36.067965,9.342018,-0.485526,0.9886
1361,11.341667,445.9610,347.3245,46.310890,36.067965,9.342018,-0.485526,0.9886
1362,11.350000,445.9610,347.3245,46.310890,36.067965,9.342018,-0.485526,0.9886
1363,11.358333,445.9610,347.3245,46.310890,36.067965,9.342018,-0.485526,0.9886
1364,11.366667,445.9092,347.3205,46.305502,36.067544,9.336630,-0.485947,0.9902
1365,11.375000,445.9092,347.3205,46.305502,36.067544,9.336630,-0.485947,0.9902
1366,11.383333,445.9092,347.3205,46.305502,36.067544,9.336630,-0.485947,0.9902
1367,11.391667,445.9092,347.3205,46.305502,36.067544,9.336630,-0.485947,0.9902
1368,11.400000,445.8562,347.3670,46.299997,36.072380,9.331125,-0.481111,0.9904
1369,11.408333,445.8562,347.3670,46.299997,36.072380,9.331125,-0.481111,0.9904
1370,11.416667,445.8562,347.3670,46.299997,36.072380,9.331125,-0.481111,0.9904
1371,11.425000,445.8562,347.3670,46.299997,36.072380,9.331125,-0.481111,0.9904
1372,11.433333,445.8260,347.3468,46.296867,36.070281,9.327995,-0.483211,0.9913
1373,11.441667,445.8260,347.3468,46.296867,36.070281,9.327995,-0.483211,0.9913
1374,11.450000,445.8260,347.3468,46.296867,36.070281,9.327995,-0.483211,0.9913
1375,11.458333,445.8260,347.3468,46.296867,36.070281,9.327995,-0.483211,0.9913
1376,11.466667,445.7895,347.3471,46.293078,36.070309,9.324206,-0.483183,0.9916
1377,11.475000,445.7895,347.3471,46.293078,36.070309,9.324206,-0.483183,0.9916
1378,11.483333,445.7895,347.3471,46.293078,36.070309,9.324206,-0.483183,0.9916
1379,11.491667,445.7895,347.3471,46.293078,36.070309,9.324206,-0.483183,0.9916
1380,11.500000,445.7693,347.3974,46.290978,36.075532,9.322106,-0.477960,0.9915
1381,11.508333,445.7693,347.3974,46.290978,36.075532,9.322106,-0.477960,0.9915
1382,11.516667,445.7693,347.3974,46.290978,36.075532,9.322106,-0.477960,0.9915
1383,11.525000,445.7693,347.3974,46.290978,36.075532,9.322106,-0.477960,0.9915
1384,11.533333,445.7233,347.4474,46.286203,36.080729,9.317331,-0.472762,0.9912
1385,11.541667,445.7233,347.4474,46.286203,36.080729,9.317331,-0.472762,0.9912
1386,11.550000,445.7233,347.4474,46.286203,36.080729,9.317331,-0.472762,0.9912
1387,11.558333,445.7233,347.4474,46.286203,36.080729,9.317331,-0.472762,0.9912
1388,11.566667,445.7073,347.4568,46.284541,36.081700,9.315669,-0.471792,0.9913
1389,11.575000,445.7073,347.4568,46.284541,36.081700,9.315669,-0.471792,0.9913
1390,11.583333,445.7073,347.4568,46.284541,36.081700,9.315669,-0.471792,0.9913
1391,11.591667,445.7073,347.4568,46.284541,36.081700,9.315669,-0.471792,0.9913
1392,11.600000,445.8026,347.5348,46.294434,36.089807,9.325562,-0.463684,0.9910
1393,11.608333,445.8026,347.5348,46.294434,36.089807,9.325562,-0.463684,0.9910
1394,11.616667,445.8026,347.5348,46.294434,36.089807,9.325562,-0.463684,0.9910
1395,11.625000,445.8026,347.5348,46.294434,36.089807,9.325562,-0.463684,0.9910
1396,11.633333,445.8114,347.5551,46.295354,36.091907,9.326482,-0.461584,0.9905
1397,11.641667,445.8114,347.5551,46.295354,36.091907,9.326482,-0.461584,0.9905
1398,11.650000,445.8114,347.5551,46.295354,36.091907,9.326482,-0.461584,0.9905
1399,11.658333,445.8114,347.5551,46.295354,36.091907,9.326482,-0.461584,0.9905
1400,11.666667,445.8073,347.7319,46.294922,36.110271,9.326050,-0.443220,0.9907
1401,11.675000,445.8073,347.7319,46.294922,36.110271,9.326050,-0.443220,0.9907
1402,11.683333,445.8073,347.7319,46.294922,36.110271,9.326050,-0.443220,0.9907
1403,11.691667,445.8073,347.7319,46.294922,36.110271,9.326050,-0.443220,0.9907
1404,11.700000,445.8318,347.7503,46.297465,36.112178,9.328593,-0.441313,0.9900
1405,11.708333,445.8318,347.7503,46.297465,36.112178,9.328593,-0.441313,0.9900
1406,11.716667,445.8318,347.7503,46.297465,36.112178,9.328593,-0.441313,0.9900
1407,11.725000,445.8318,347.7503,46.297465,36.112178,9.328593,-0.441313,0.9900
1408,11.733333,445.8322,347.8467,46.297510,36.122192,9.328638,-0.431299,0.9895
1409,11.741667,445.8322,347.8467,46.297510,36.122192,9.328638,-0.431299,0.9895
1410,11.750000,445.8322,347.8467,46.297510,36.122192,9.328638,-0.431299,0.9895
1411,11.758333,445.8322,347.8467,46.297510,36.122192,9.328638,-0.431299,0.9895
1412,11.766667,445.8875,347.7983,46.303251,36.117161,9.334379,-0.436330,0.9889
1413,11.775000,445.8875,347.7983,46.303251,36.117161,9.334379,-0.436330,0.9889
1414,11.783333,445.8875,347.7983,46.303251,36.117161,9.334379,-0.436330,0.9889
1415,11.791667,445.8875,347.7983,46.303251,36.117161,9.334379,-0.436330,0.9889
1416,11.800000,445.9177,347.6730,46.306386,36.104155,9.337514,-0.449336,0.9886
1417,11.808333,445.9177,347.6730,46.306386,36.104155,9.337514,-0.449336,0.9886
1418,11.816667,445.9177,347.6730,46.306386,36.104155,9.337514,-0.449336,0.9886
1419,11.825000,445.9177,347.6730,46.306386,36.104155,9.337514,-0.449336,0.9886
1420,11.833333,445.8765,347.4002,46.302111,36.075821,9.333239,-0.477670,0.9899
1421,11.841667,445.8765,347.4002,46.302111,36.075821,9.333239,-0.477670,0.9899
1422,11.850000,445.8765,347.4002,46.302111,36.075821,9.333239,-0.477670,0.9899
1423,11.858333,445.8765,347.4002,46.302111,36.075821,9.333239,-0.477670,0.9899
1424,11.866667,445.9289,347.1723,46.307553,36.052161,9.338681,-0.501330,0.9914
1425,11.875000,445.9289,347.1723,46.307553,36.052161,9.338681,-0.501330,0.9914
1426,11.883333,445.9289,347.1723,46.307553,36.052161,9.338681,-0.501330,0.9914
1427,11.891667,445.9289,347.1723,46.307553,36.052161,9.338681,-0.501330,0.9914
1428,11.900000,446.0060,346.8956,46.315556,36.023429,9.346684,-0.530063,0.9908
1429,11.908333,446.0060,346.8956,46.315556,36.023429,9.346684,-0.530063,0.9908
1430,11.916667,446.0060,346.8956,46.315556,36.023429,9.346684,-0.530063,0.9908
1431,11.925000,446.0060,346.8956,46.315556,36.023429,9.346684,-0.530063,0.9908
1432,11.933333,445.9939,346.4856,46.314298,35.980849,9.345426,-0.572642,0.9862
1433,11.941667,445.9939,346.4856,46.314298,35.980849,9.345426,-0.572642,0.9862
1434,11.950000,445.9939,346.4856,46.314298,35.980849,9.345426,-0.572642,0.9862
1435,11.958333,445.9939,346.4856,46.314298,35.980849,9.345426,-0.572642,0.9862
1436,11.966667,445.9942,345.7303,46.314329,35.902415,9.345457,-0.651076,0.9850
1437,11.975000,445.9942,345.7303,46.314329,35.902415,9.345457,-0.651076,0.9850
1438,11.983333,445.9942,345.7303,46.314329,35.902415,9.345457,-0.651076,0.9850
1439,11.991667,445.9942,345.7303,46.314329,35.902415,9.345457,-0.651076,0.9850
1440,12.000000,445.7837,344.4087,46.292477,35.765174,9.323606,-0.788318,0.9834
1441,12.008333,445.7837,344.4087,46.292477,35.765174,9.323606,-0.788318,0.9834
1442,12.016667,445.7837,344.4087,46.292477,35.765174,9.323606,-0.788318,0.9834
1443,12.025000,445.7837,344.4087,46.292477,35.765174,9.323606,-0.788318,0.9834
1444,12.033333,445.9336,343.0385,46.308043,35.622884,9.339172,-0.930607,0.9864
1445,12.041667,445.9336,343.0385,46.308043,35.622884,9.339172,-0.930607,0.9864
1446,12.050000,445.9336,343.0385,46.308043,35.622884,9.339172,-0.930607,0.9864
1447,12.058333,445.9336,343.0385,46.308043,35.622884,9.339172,-0.930607,0.9864
1448,12.066667,449.6379,343.1455,46.692718,35.633993,9.723846,-0.919499,0.9831
1449,12.075000,449.6379,343.1455,46.692718,35.633993,9.723846,-0.919499,0.9831
1450,12.083333,449.6379,343.1455,46.692718,35.633993,9.723846,-0.919499,0.9831
1451,12.091667,449.6379,343.1455,46.692718,35.633993,9.723846,-0.919499,0.9831
1452,12.100000,449.9387,342.9390,46.723951,35.612547,9.755079,-0.940944,0.9903
1453,12.108333,449.9387,342.9390,46.723951,35.612547,9.755079,-0.940944,0.9903
1454,12.116667,449.9387,342.9390,46.723951,35.612547,9.755079,-0.940944,0.9903
1455,12.125000,449.9387,342.9390,46.723951,35.612547,9.755079,-0.940944,0.9903
1456,12.133333,450.1473,342.5146,46.745607,35.568480,9.776735,-0.985011,0.9932
1457,12.141667,450.1473,342.5146,46.745607,35.568480,9.776735,-0.985011,0.9932
1458,12.150000,450.1473,342.5146,46.745607,35.568480,9.776735,-0.985011,0.9932
1459,12.158333,450.1473,342.5146,46.745607,35.568480,9.776735,-0.985011,0.9932
1460,12.166667,450.2799,342.5005,46.759385,35.567010,9.790513,-0.986482,0.9936
1461,12.175000,450.2799,342.5005,46.759385,35.567010,9.790513,-0.986482,0.9936
1462,12.183333,450.2799,342.5005,46.759385,35.567010,9.790513,-0.986482,0.9936
1463,12.191667,450.2799,342.5005,46.759385,35.567010,9.790513,-0.986482,0.9936
1464,12.200000,450.3397,342.1468,46.765596,35.530287,9.796724,-1.023204,0.9953
1465,12.208333,450.3397,342.1468,46.765596,35.530287,9.796724,-1.023204,0.9953
1466,12.216667,450.3397,342.1468,46.765596,35.530287,9.796724,-1.023204,0.9953
1467,12.225000,450.3397,342.1468,46.765596,35.530287,9.796724,-1.023204,0.9953
1468,12.233333,450.4478,342.0615,46.776820,35.521424,9.807948,-1.032067,0.9937
1469,12.241667,450.4478,342.0615,46.776820,35.521424,9.807948,-1.032067,0.9937
1470,12.250000,450.4478,342.0615,46.776820,35.521424,9.807948,-1.032067,0.9937
1471,12.258333,450.4478,342.0615,46.776820,35.521424,9.807948,-1.032067,0.9937
1472,12.266667,450.5579,342.0976,46.788249,35.525180,9.819377,-1.028312,0.9935
1473,12.275000,450.5579,342.0976,46.788249,35.525180,9.819377,-1.028312,0.9935
1474,12.283333,450.5579,342.0976,46.788249,35.525180,9.819377,-1.028312,0.9935
1475,12.291667,450.5579,342.0976,46.788249,35.525180,9.819377,-1.028312,0.9935
1476,12.300000,450.6591,341.9301,46.798760,35.507781,9.829888,-1.045710,0.9931
1477,12.308333,450.6591,341.9301,46.798760,35.507781,9.829888,-1.045710,0.9931
1478,12.316667,450.6591,341.9301,46.798760,35.507781,9.829888,-1.045710,0.9931
1479,12.325000,450.6591,341.9301,46.798760,35.507781,9.829888,-1.045710,0.9931
1480,12.333333,450.6873,341.8705,46.801686,35.501587,9.832814,-1.051905,0.9930
1481,12.341667,450.6873,341.8705,46.801686,35.501587,9.832814,-1.051905,0.9930
1482,12.350000,450.6873,341.8705,46.801686,35.501587,9.832814,-1.051905,0.9930
1483,12.358333,450.6873,341.8705,46.801686,35.501587,9.832814,-1.051905,0.9930
1484,12.366667,450.6983,341.7447,46.802833,35.488533,9.833961,-1.064958,0.9918
1485,12.375000,450.6983,341.7447,46.802833,35.488533,9.833961,-1.064958,0.9918
1486,12.383333,450.6983,341.7447,46.802833,35.488533,9.833961,-1.064958,0.9918
1487,12.391667,450.6983,341.7447,46.802833,35.488533,9.833961,-1.064958,0.9918
1488,12.400000,450.7131,341.6744,46.804366,35.481227,9.835494,-1.072265,0.9912
1489,12.408333,450.7131,341.6744,46.804366,35.481227,9.835494,-1.072265,0.9912
1490,12.416667,450.7131,341.6744,46.804366,35.481227,9.835494,-1.072265,0.9912
1491,12.425000,450.7131,341.6744,46.804366,35.481227,9.835494,-1.072265,0.9912
1492,12.433333,450.6754,341.7249,46.800454,35.486472,9.831582,-1.067019,0.9916
1493,12.441667,450.6754,341.7249,46.800454,35.486472,9.831582,-1.067019,0.9916
1494,12.450000,450.6754,341.7249,46.800454,35.486472,9.831582,-1.067019,0.9916
1495,12.458333,450.6754,341.7249,46.800454,35.486472,9.831582,-1.067019,0.9916
1496,12.466667,450.6414,341.8220,46.796927,35.496560,9.828055,-1.056931,0.9921
1497,12.475000,450.6414,341.8220,46.796927,35.496560,9.828055,-1.056931,0.9921
1498,12.483333,450.6414,341.8220,46.796927,35.496560,9.828055,-1.056931,0.9921
1499,12.491667,450.6414,341.8220,46.796927,35.496560,9.828055,-1.056931,0.9921
1500,12.500000,450.5195,342.0783,46.784266,35.523169,9.815394,-1.030322,0.9925
1501,12.508333,450.5195,342.0783,46.784266,35.523169,9.815394,-1.030322,0.9925
1502,12.516667,450.5195,342.0783,46.784266,35.523169,9.815394,-1.030322,0.9925
1503,12.525000,450.5195,342.0783,46.784266,35.523169,9.815394,-1.030322,0.9925
1504,12.533333,450.4206,342.0272,46.773992,35.517868,9.805120,-1.035623,0.9945
1505,12.541667,450.4206,342.0272,46.773992,35.517868,9.805120,-1.035623,0.9945
1506,12.550000,450.4206,342.0272,46.773992,35.517868,9.805120,-1.035623,0.9945
1507,12.558333,450.4206,342.0272,46.773992,35.517868,9.805120,-1.035623,0.9945
1508,12.566667,450.4206,342.0272,46.773992,35.517868,9.805120,-1.035623,0.9945
1509,12.575000,450.2866,342.2652,46.760073,35.542584,9.791201,-1.010907,0.9954
1510,12.583333,450.2866,342.2652,46.760073,35.542584,9.791201,-1.010907,0.9954
1511,12.591667,450.2866,342.2652,46.760073,35.542584,9.791201,-1.010907,0.9954
1512,12.600000,450.2138,342.4518,46.752513,35.561956,9.783641,-0.991535,0.9942
1513,12.608333,450.2138,342.4518,46.752513,35.561956,9.783641,-0.991535,0.9942
1514,12.616667,450.2138,342.4518,46.752513,35.561956,9.783641,-0.991535,0.9942
1515,12.625000,450.2138,342.4518,46.752513,35.561956,9.783641,-0.991535,0.9942
1516,12.633333,450.0576,342.7264,46.736294,35.590470,9.767422,-0.963021,0.9928
1517,12.641667,450.0576,342.7264,46.736294,35.590470,9.767422,-0.963021,0.9928
1518,12.650000,450.0576,342.7264,46.736294,35.590470,9.767422,-0.963021,0.9928
1519,12.658333,450.0576,342.7264,46.736294,35.590470,9.767422,-0.963021,0.9928
1520,12.666667,447.0693,342.3718,46.425972,35.553653,9.457100,-0.999838,0.9733
1521,12.675000,447.0693,342.3718,46.425972,35.553653,9.457100,-0.999838,0.9733
1522,12.683333,447.0693,342.3718,46.425972,35.553653,9.457100,-0.999838,0.9733
1523,12.691667,447.0693,342.3718,46.425972,35.553653,9.457100,-0.999838,0.9733
1524,12.700000,446.0697,342.1315,46.322175,35.528693,9.353303,-1.024799,0.9880
1525,12.708333,446.0697,342.1315,46.322175,35.528693,9.353303,-1.024799,0.9880
1526,12.716667,446.0697,342.1315,46.322175,35.528693,9.353303,-1.024799,0.9880
1527,12.725000,446.0697,342.1315,46.322175,35.528693,9.353303,-1.024799,0.9880
1528,12.733333,446.5210,342.2670,46.369036,35.542763,9.400164,-1.010728,0.9762
1529,12.741667,446.5210,342.2670,46.369036,35.542763,9.400164,-1.010728,0.9762
1530,12.750000,446.5210,342.2670,46.369036,35.542763,9.400164,-1.010728,0.9762
1531,12.758333,446.5210,342.2670,46.369036,35.542763,9.400164,-1.010728,0.9762
1532,12.766667,446.6938,342.2537,46.386984,35.541385,9.418112,-1.012106,0.9740
1533,12.775000,446.6938,342.2537,46.386984,35.541385,9.418112,-1.012106,0.9740
1534,12.783333,446.6938,342.2537,46.386984,35.541385,9.418112,-1.012106,0.9740
1535,12.791667,446.6938,342.2537,46.386984,35.541385,9.418112,-1.012106,0.9740
1536,12.800000,446.7235,342.3212,46.390062,35.548399,9.421190,-1.005093,0.9735
1537,12.808333,446.7235,342.3212,46.390062,35.548399,9.421190,-1.005093,0.9735
1538,12.816667,446.7235,342.3212,46.390062,35.548399,9.421190,-1.005093,0.9735
1539,12.825000,446.7235,342.3212,46.390062,35.548399,9.421190,-1.005093,0.9735
1540,12.833333,446.7905,342.3492,46.397024,35.551301,9.428153,-1.002191,0.9718
1541,12.841667,446.7905,342.3492,46.397024,35.551301,9.428153,-1.002191,0.9718
1542,12.850000,446.7905,342.3492,46.397024,35.551301,9.428153,-1.002191,0.9718
1543,12.858333,446.7905,342.3492,46.397024,35.551301,9.428153,-1.002191,0.9718
1544,12.866667,446.8222,342.4392,46.400315,35.560644,9.431443,-0.992848,0.9710
1545,12.875000,446.8222,342.4392,46.400315,35.560644,9.431443,-0.992848,0.9710
1546,12.883333,446.8222,342.4392,46.400315,35.560644,9.431443,-0.992848,0.9710
1547,12.891667,446.8222,342.4392,46.400315,35.560644,9.431443,-0.992848,0.9710
1548,12.900000,446.9070,342.5221,46.409118,35.569260,9.440247,-0.984231,0.9703
1549,12.908333,446.9070,342.5221,46.409118,35.569260,9.440247,-0.984231,0.9703
1550,12.916667,446.9070,342.5221,46.409118,35.569260,9.440247,-0.984231,0.9703
1551,12.925000,446.9070,342.5221,46.409118,35.569260,9.440247,-0.984231,0.9703
1552,12.933333,446.8949,342.5343,46.407866,35.570528,9.438994,-0.982963,0.9708
1553,12.941667,446.8949,342.5343,46.407866,35.570528,9.438994,-0.982963,0.9708
1554,12.950000,446.8949,342.5343,46.407866,35.570528,9.438994,-0.982963,0.9708
1555,12.958333,446.8949,342.5343,46.407866,35.570528,9.438994,-0.982963,0.9708
1556,12.966667,446.8891,342.5022,46.407261,35.567186,9.438389,-0.986305,0.9712
1557,12.975000,446.8891,342.5022,46.407261,35.567186,9.438389,-0.986305,0.9712
1558,12.983333,446.8891,342.5022,46.407261,35.567186,9.438389,-0.986305,0.9712
1559,12.991667,446.8891,342.5022,46.407261,35.567186,9.438389,-0.986305,0.9712
1560,13.000000,446.7965,342.5256,46.397650,35.569624,9.428778,-0.983867,0.9714
1561,13.008333,446.7965,342.5256,46.397650,35.569624,9.428778,-0.983867,0.9714
1562,13.016667,446.7965,342.5256,46.397650,35.569624,9.428778,-0.983867,0.9714
1563,13.025000,446.7965,342.5256,46.397650,35.569624,9.428778,-0.983867,0.9714
1564,13.033333,446.7230,342.6158,46.390014,35.578983,9.421142,-0.974508,0.9715
1565,13.041667,446.7230,342.6158,46.390014,35.578983,9.421142,-0.974508,0.9715
1566,13.050000,446.7230,342.6158,46.390014,35.578983,9.421142,-0.974508,0.9715
1567,13.058333,446.7230,342.6158,46.390014,35.578983,9.421142,-0.974508,0.9715
1568,13.066667,446.7135,342.6962,46.389031,35.587332,9.420159,-0.966159,0.9725
1569,13.075000,446.7135,342.6962,46.389031,35.587332,9.420159,-0.966159,0.9725
1570,13.083333,446.7135,342.6962,46.389031,35.587332,9.420159,-0.966159,0.9725
1571,13.091667,446.7135,342.6962,46.389031,35.587332,9.420159,-0.966159,0.9725
